filename,predict_pose_x,gt_pose_x,predict_pose_q,gt_pose_q,ang_error,x_error
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00227.png',)","[-5.311282157897949, 39.0153923034668, 2.9718856811523438]","[-5.538729667663574, 38.83102035522461, 2.7640438079833984]","[0.8232265710830688, -0.5666970610618591, -0.03259442746639252, -0.009493615478277206]","[0.8205537796020508, -0.5696655511856079, -0.04171658679842949, 0.02079402469098568]",3.6538413,0.35905936
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00229.png',)","[-4.739823818206787, 38.7376708984375, 3.222460985183716]","[-4.964938163757324, 38.3275260925293, 3.0905585289001465]","[0.8461772799491882, -0.5311013460159302, -0.03146613761782646, -0.03042067587375641]","[0.8434131145477295, -0.5359888076782227, -0.03682166337966919, 0.0038056611083447933]",4.021816,0.4861003
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00231.png',)","[-3.550528049468994, 37.76194763183594, 2.792903423309326]","[-3.6869494915008545, 37.67516326904297, 2.748281955718994]","[0.8483256101608276, -0.5270617008209229, -0.01828562282025814, -0.04706535115838051]","[0.850514829158783, -0.5245714783668518, -0.02657167613506317, -0.027262283489108086]",2.489482,0.16773017
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00233.png',)","[-2.477189302444458, 36.61930465698242, 2.783388137817383]","[-2.8886563777923584, 36.37331008911133, 2.6426773071289062]","[0.8578254580497742, -0.5105860829353333, -0.053131479769945145, 0.02478894405066967]","[0.8574938178062439, -0.5087023377418518, -0.058713193982839584, 0.049791064113378525]",2.9433315,0.49961787
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00235.png',)","[-1.5338183641433716, 35.72578811645508, 3.028028726577759]","[-1.9389965534210205, 35.82691955566406, 2.9386935234069824]","[0.869174063205719, -0.49163758754730225, -0.03201967477798462, 0.04247131571173668]","[0.867612898349762, -0.4916396737098694, -0.0300461295992136, 0.06808526068925858]",2.948911,0.42705703
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00237.png',)","[-0.4292326867580414, 34.494022369384766, 2.7951338291168213]","[-0.9295972585678101, 34.50456237792969, 2.6064820289611816]","[0.8650996088981628, -0.4968647360801697, -0.03229957073926926, 0.06070246919989586]","[0.8688059449195862, -0.48813924193382263, -0.03779183700680733, 0.07394670695066452]",1.9699322,0.5348507
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00239.png',)","[0.3597568869590759, 33.317562103271484, 2.6379644870758057]","[-0.18241597712039948, 33.22005081176758, 2.552950382232666]","[0.845847487449646, -0.5301733016967773, -0.04652952402830124, 0.03596211224794388]","[0.8492504954338074, -0.5219413638114929, -0.050324469804763794, 0.06179212033748627]",3.1610682,0.55739325
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00241.png',)","[0.8820720314979553, 32.217529296875, 2.387681484222412]","[0.5073218941688538, 32.184261322021484, 2.3062899112701416]","[0.8465784788131714, -0.5284045934677124, -0.047255534678697586, 0.04313374683260918]","[0.8491829633712769, -0.5218244194984436, -0.05030076205730438, 0.06369785219430923]",2.5160656,0.38492727
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00243.png',)","[1.9244579076766968, 30.92009925842285, 2.227609634399414]","[1.4541581869125366, 31.053194046020508, 2.243201494216919]","[0.8478205800056458, -0.5268984436988831, -0.04528729245066643, 0.03908183053135872]","[0.8503409028053284, -0.5218282341957092, -0.045070990920066833, 0.05083610862493515]",1.4945923,0.48901856
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00245.png',)","[2.638986587524414, 29.856266021728516, 2.181859016418457]","[2.390467882156372, 30.025218963623047, 2.0843474864959717]","[0.867745041847229, -0.49595707654953003, -0.02692015841603279, 0.017900191247463226]","[0.8692980408668518, -0.49094435572624207, -0.04228843376040459, 0.03881087154150009]",3.0336962,0.31593534
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00247.png',)","[3.927703380584717, 29.133508682250977, 2.223421573638916]","[3.4845216274261475, 29.2311954498291, 2.1861424446105957]","[0.8688082098960876, -0.49481791257858276, -0.012856931425631046, 0.012737954966723919]","[0.8700141906738281, -0.49015551805496216, -0.027985556051135063, 0.045162491500377655]",4.1373363,0.45534876
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00249.png',)","[4.801273345947266, 28.31932830810547, 1.9507160186767578]","[4.417705059051514, 28.260883331298828, 1.824695110321045]","[0.8734188675880432, -0.4861515760421753, -0.014805623330175877, 0.024019116535782814]","[0.8824750781059265, -0.4691936671733856, -0.009120249189436436, 0.03181007504463196]",2.464835,0.40794817
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00251.png',)","[6.0579681396484375, 27.434959411621094, 1.8413727283477783]","[5.533807754516602, 27.37158966064453, 1.7820051908493042]","[0.8781985640525818, -0.4774647355079651, -0.01344846561551094, 0.0247785821557045]","[0.8768662810325623, -0.47879138588905334, -0.01450098492205143, 0.04066947102546692]",1.8375424,0.53130436
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00253.png',)","[7.083884239196777, 26.451017379760742, 1.774392008781433]","[6.596550941467285, 26.453054428100586, 1.723779559135437]","[0.867393970489502, -0.49708446860313416, 0.023056240752339363, 0.0017676698043942451]","[0.8649828433990479, -0.5013296008110046, 0.01586781069636345, 0.014886235818266869]",1.8031437,0.48995867
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00255.png',)","[8.057997703552246, 25.368762969970703, 1.7461614608764648]","[7.707050800323486, 25.493953704833984, 1.6983613967895508]","[0.8628607988357544, -0.5037626028060913, 0.03652883693575859, -0.018978934735059738]","[0.8606230020523071, -0.5082427859306335, 0.02941061370074749, -0.012343439273536205]",1.2530266,0.37566113
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00257.png',)","[9.223581314086914, 24.193864822387695, 1.5161502361297607]","[8.712080001831055, 24.456762313842773, 1.541245937347412]","[0.8817846179008484, -0.4657929539680481, 0.04978010430932045, -0.054906003177165985]","[0.8800023198127747, -0.4715348184108734, 0.0369105264544487, -0.043456729501485825]",2.0906022,0.57565486
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00259.png',)","[10.118756294250488, 23.09040641784668, 1.506016731262207]","[9.710397720336914, 23.416419982910156, 1.443292498588562]","[0.8815483450889587, -0.46984177827835083, 0.02023429051041603, -0.041374679654836655]","[0.8819557428359985, -0.4704851508140564, 0.01701516844332218, -0.022547520697116852]",2.1897159,0.526285
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00261.png',)","[11.027005195617676, 22.244827270507812, 1.4539127349853516]","[10.393961906433105, 22.426254272460938, 1.3582115173339844]","[0.8989666104316711, -0.43565744161605835, 0.016437217593193054, -0.042326487600803375]","[0.8978531360626221, -0.43969231843948364, 0.004927332978695631, -0.02249962091445923]",2.6700168,0.6654459
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00263.png',)","[11.764937400817871, 21.15023422241211, 1.3798191547393799]","[11.186025619506836, 21.27320671081543, 1.3888283967971802]","[0.8897048234939575, -0.45005279779434204, 0.0462779626250267, -0.06112416833639145]","[0.8921349048614502, -0.4483473300933838, 0.038465261459350586, -0.040006112307310104]",2.6023176,0.59189713
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00265.png',)","[12.589076042175293, 20.144424438476562, 1.161668300628662]","[12.074760437011719, 20.247589111328125, 1.1382180452346802]","[0.8953238725662231, -0.44169414043426514, 0.02258068509399891, -0.05283626168966293]","[0.89380943775177, -0.4461003839969635, 0.013632095418870449, -0.04374217614531517]",1.5561669,0.5250842
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00267.png',)","[13.609332084655762, 19.1275634765625, 1.0123430490493774]","[13.073249816894531, 19.227367401123047, 0.9796469211578369]","[0.889704167842865, -0.4497705101966858, 0.013089778833091259, -0.07721202075481415]","[0.8884221911430359, -0.45328786969184875, 0.00432670908048749, -0.07223211228847504]",1.2309698,0.5462729
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00269.png',)","[14.56685733795166, 18.35032844543457, 0.8690906167030334]","[14.0530366897583, 18.475666046142578, 0.8438053727149963]","[0.9000627398490906, -0.4190032184123993, 0.030641965568065643, -0.11569123715162277]","[0.9030359983444214, -0.41540423035621643, 0.02960876002907753, -0.10530301928520203]",1.3098311,0.5294908
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00271.png',)","[15.83018684387207, 17.429561614990234, 0.792593777179718]","[15.229339599609375, 17.718347549438477, 0.8144846558570862]","[0.9051841497421265, -0.3844594657421112, 0.07306623458862305, -0.1658131182193756]","[0.907434344291687, -0.3809909522533417, 0.07131288200616837, -0.16224487125873566]",0.6561069,0.6670037
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00273.png',)","[16.8663387298584, 16.857135772705078, 0.9120848178863525]","[16.375368118286133, 17.076751708984375, 0.8347354531288147]","[0.893516480922699, -0.38998112082481384, 0.09783323854207993, -0.19992917776107788]","[0.8947743773460388, -0.3905754089355469, 0.09961844235658646, -0.19210882484912872]",0.932924,0.5433841
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00275.png',)","[18.311479568481445, 16.202804565429688, 0.6992961764335632]","[17.77187156677246, 16.275548934936523, 0.7003843188285828]","[0.8957775235176086, -0.3947283923625946, 0.06705844402313232, -0.19306813180446625]","[0.8951985836029053, -0.39885032176971436, 0.06869032233953476, -0.18660002946853638]",0.9004792,0.54449034
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00277.png',)","[19.214874267578125, 15.353754043579102, 0.5620418787002563]","[18.95357894897461, 15.495956420898438, 0.5671858787536621]","[0.8842905163764954, -0.39592111110687256, 0.11308258771896362, -0.22020259499549866]","[0.8849790096282959, -0.39671090245246887, 0.10530196875333786, -0.2198728322982788]",0.9004792,0.2975285
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00279.png',)","[20.379121780395508, 14.291519165039062, 0.5057651400566101]","[20.089128494262695, 14.518058776855469, 0.5741552710533142]","[0.8861432075500488, -0.38614925742149353, 0.10403577238321304, -0.2341272234916687]","[0.884391188621521, -0.3907768428325653, 0.10087999701499939, -0.23445449769496918]",0.6726005,0.37429067
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00281.png',)","[21.467540740966797, 13.582098007202148, 0.4778132438659668]","[21.071630477905273, 13.644807815551758, 0.4432469606399536]","[0.8857026100158691, -0.3895986080169678, 0.08228441327810287, -0.2386903613805771]","[0.8867329359054565, -0.39492669701576233, 0.08088038861751556, -0.22626547515392303]",1.5616897,0.40233356
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00283.png',)","[22.328479766845703, 12.488931655883789, 0.3276403844356537]","[22.014575958251953, 12.671432495117188, 0.36480289697647095]","[0.8894526362419128, -0.36096715927124023, 0.12210743874311447, -0.2523224651813507]","[0.8933466076850891, -0.3534899353981018, 0.12541869282722473, -0.247481107711792]",1.1750163,0.36499754
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00285.png',)","[23.394912719726562, 11.530021667480469, 0.3416961133480072]","[22.989948272705078, 11.687153816223145, 0.45605623722076416]","[0.8644163608551025, -0.35639819502830505, 0.1661776602268219, -0.31328868865966797]","[0.8681148290634155, -0.35251882672309875, 0.1734684705734253, -0.30334118008613586]",1.5404959,0.44918254
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00287.png',)","[24.156696319580078, 10.755776405334473, 0.34744781255722046]","[23.866025924682617, 10.761711120605469, 0.2933526933193207]","[0.8684260249137878, -0.37074968218803406, 0.1584167629480362, -0.28859177231788635]","[0.8682526350021362, -0.3836069405078888, 0.15164586901664734, -0.27565672993659973]",2.2286894,0.2957208
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00289.png',)","[25.40397834777832, 9.68099594116211, 0.05856749787926674]","[24.99374771118164, 9.767627716064453, 0.08437500149011612]","[0.8609268665313721, -0.3513084053993225, 0.1798134446144104, -0.3210209906101227]","[0.8594192266464233, -0.3574771583080292, 0.1808612197637558, -0.31764426827430725]",0.8336814,0.42007172
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00291.png',)","[26.512422561645508, 8.49317455291748, 0.03797966614365578]","[26.25490951538086, 8.714168548583984, -0.018040074035525322]","[0.8435815572738647, -0.36685043573379517, 0.20301106572151184, -0.3355255722999573]","[0.8433069586753845, -0.3688063621520996, 0.20360037684440613, -0.3337096869945526]",0.31651753,0.34393245
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00293.png',)","[27.70729637145996, 7.911694049835205, -0.14873823523521423]","[27.374038696289062, 8.013687133789062, -0.06865139305591583]","[0.8360372185707092, -0.3898114562034607, 0.20205193758010864, -0.32903480529785156]","[0.8343697190284729, -0.38646963238716125, 0.21412964165210724, -0.3295709788799286]",1.4493953,0.35759917
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00295.png',)","[28.603605270385742, 7.081840515136719, -0.21913686394691467]","[28.402667999267578, 7.304588794708252, -0.09785237163305283]","[0.8228029012680054, -0.40902018547058105, 0.21204498410224915, -0.3327685594558716]","[0.8167780041694641, -0.41374027729034424, 0.2223067432641983, -0.3350706696510315]",1.4898715,0.32357767
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00297.png',)","[29.47795295715332, 6.745316028594971, -0.23342803120613098]","[29.146467208862305, 6.863950252532959, -0.15688876807689667]","[0.7916224598884583, -0.3904174566268921, 0.2085062563419342, -0.42122822999954224]","[0.7911307215690613, -0.3934571444988251, 0.2226220667362213, -0.4119988977909088]",1.9643618,0.3602987
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00299.png',)","[30.0847225189209, 5.764035224914551, -0.2647952735424042]","[29.640308380126953, 6.124910354614258, -0.16687467694282532]","[0.7520645260810852, -0.36878734827041626, 0.2558637857437134, -0.4826267957687378]","[0.7578046917915344, -0.3645029366016388, 0.27350208163261414, -0.46697574853897095]",2.823615,0.58079535
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00301.png',)","[31.064250946044922, 5.434280872344971, -0.3450687527656555]","[30.758291244506836, 5.601707935333252, -0.2491655945777893]","[0.7695081830024719, -0.34563225507736206, 0.2505738437175751, -0.47498247027397156]","[0.7734125852584839, -0.3381405770778656, 0.2606450915336609, -0.4685702919960022]",1.6753352,0.36171892
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00303.png',)","[31.947046279907227, 4.303033351898193, -0.48947224020957947]","[31.695039749145508, 4.540053367614746, -0.4257448613643646]","[0.7675967216491699, -0.3601427376270294, 0.2354968786239624, -0.4750092625617981]","[0.7674104571342468, -0.36006659269332886, 0.24903492629528046, -0.4684174358844757]",1.7250545,0.35177684
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00305.png',)","[33.04267883300781, 3.432370185852051, -0.5843598246574402]","[32.74939727783203, 3.536807060241699, -0.5430815815925598]","[0.7509909272193909, -0.3565431237220764, 0.24941858649253845, -0.4966689348220825]","[0.7455824017524719, -0.3610436022281647, 0.2592267394065857, -0.4965440034866333]",1.3830756,0.3140462
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00307.png',)","[33.11566162109375, 2.111748218536377, -0.9401407837867737]","[33.18226623535156, 2.1412949562072754, -0.9502894282341003]","[0.7596889138221741, -0.33640697598457336, 0.2515014410018921, -0.4964374601840973]","[0.754041314125061, -0.347495436668396, 0.24754048883914948, -0.49939200282096863]",1.5338767,0.07356752
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00309.png',)","[33.96346664428711, 0.9242439270019531, -0.7320259213447571]","[34.142940521240234, 0.9860832095146179, -0.6988745927810669]","[0.7215968370437622, -0.3181379437446594, 0.2649078071117401, -0.5548966526985168]","[0.7249193787574768, -0.31568193435668945, 0.2749480605125427, -0.5470287799835205]",1.5354066,0.19270179
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00311.png',)","[34.728965759277344, -0.464771568775177, -0.8213165998458862]","[34.81697082519531, -0.30767935514450073, -0.7516397833824158]","[0.6810299754142761, -0.322647362947464, 0.29068994522094727, -0.5895729660987854]","[0.6749722957611084, -0.3268776834011078, 0.3048582971096039, -0.5870476365089417]",1.8532361,0.19307438
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00313.png',)","[35.409400939941406, -1.6514419317245483, -1.0894598960876465]","[35.44316864013672, -1.5290895700454712, -0.9813740253448486]","[0.6737807989120483, -0.3208855092525482, 0.2798086702823639, -0.6039528250694275]","[0.6769740581512451, -0.326286256313324, 0.30252978205680847, -0.5862756371498108]",3.3765917,0.16671208
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00315.png',)","[36.119564056396484, -2.792341947555542, -1.1794990301132202]","[36.03351593017578, -2.7088561058044434, -1.0589710474014282]","[0.6848631501197815, -0.32870420813560486, 0.27432677149772644, -0.5896278023719788]","[0.6803687214851379, -0.3449889123439789, 0.2865125238895416, -0.579647958278656]",2.6464598,0.17000341
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00317.png',)","[36.61674118041992, -3.94490647315979, -1.1546324491500854]","[36.56856918334961, -3.8670620918273926, -1.1191704273223877]","[0.707898736000061, -0.30398887395858765, 0.2498483955860138, -0.5865543484687805]","[0.7027730941772461, -0.31617164611816406, 0.26045095920562744, -0.5816448926925659]",2.021313,0.09817252
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00319.png',)","[37.10580062866211, -5.452613353729248, -1.1900911331176758]","[36.97172546386719, -5.404250621795654, -1.0080591440200806]","[0.6514040231704712, -0.29329192638397217, 0.2813911736011505, -0.640680730342865]","[0.6442455053329468, -0.30698007345199585, 0.2917461097240448, -0.6368635892868042]",2.1750107,0.23119418
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00321.png',)","[37.016292572021484, -6.679978847503662, -1.2482284307479858]","[36.87216567993164, -6.650812149047852, -1.1204190254211426]","[0.6100087761878967, -0.29473215341567993, 0.296822190284729, -0.6729925274848938]","[0.6038312315940857, -0.30833783745765686, 0.31884855031967163, -0.6623075008392334]",3.2866015,0.19482942
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00323.png',)","[36.48760223388672, -8.080583572387695, -1.3604216575622559]","[36.504764556884766, -7.974830150604248, -1.338911533355713]","[0.5830808281898499, -0.2808973491191864, 0.3082152009010315, -0.6972208023071289]","[0.5794137716293335, -0.3034089505672455, 0.31408852338790894, -0.688165009021759]",2.8912776,0.10927496
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00325.png',)","[36.08841323852539, -9.13228988647461, -1.3882588148117065]","[35.99283218383789, -8.961723327636719, -1.2935563325881958]","[0.551508367061615, -0.26413294672966003, 0.31093770265579224, -0.7275919318199158]","[0.5514876246452332, -0.27037063241004944, 0.32950663566589355, -0.717068076133728]",2.5482144,0.21724929
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00327.png',)","[35.64855194091797, -10.550358772277832, -1.5806584358215332]","[35.667388916015625, -10.376757621765137, -1.395613431930542]","[0.5199282169342041, -0.2398545891046524, 0.34001830220222473, -0.7460107207298279]","[0.522739589214325, -0.23997898399829865, 0.3524470329284668, -0.738196849822998]",1.7127599,0.25442845
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq4_frame00329.png',)","[35.11919021606445, -11.782877922058105, -1.668020486831665]","[35.254337310791016, -11.611281394958496, -1.5762417316436768]","[0.5300062298774719, -0.23328842222690582, 0.32604408264160156, -0.7472384572029114]","[0.5295472741127014, -0.24671486020088196, 0.33557185530662537, -0.7389878630638123]",2.110352,0.23692498
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00002.png',)","[16.34462547302246, -24.90946388244629, -2.0620341300964355]","[15.935033798217773, -25.119647979736328, -2.083984375]","[0.312293142080307, -0.24613678455352783, 0.6043403148651123, -0.6904075145721436]","[0.31384700536727905, -0.25444847345352173, 0.604081928730011, -0.6869068741798401]",1.0482811,0.46089533
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00004.png',)","[16.2231502532959, -25.05656623840332, -2.1511154174804688]","[15.931480407714844, -25.154720306396484, -2.083839178085327]","[0.30652526021003723, -0.2462070733308792, 0.6036646962165833, -0.693551242351532]","[0.31313106417655945, -0.252910852432251, 0.6045341491699219, -0.6874035000801086]",1.29178,0.3150105
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00006.png',)","[16.609800338745117, -25.026695251464844, -2.506443977355957]","[16.05567169189453, -25.043127059936523, -2.3537189960479736]","[0.3049789071083069, -0.21142622828483582, 0.5813049077987671, -0.7241349816322327]","[0.29708653688430786, -0.20800352096557617, 0.5775999426841736, -0.7313360571861267]",1.3533282,0.5750247
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00008.png',)","[16.334009170532227, -24.50592613220215, -2.230421543121338]","[16.34261131286621, -24.57814598083496, -2.1465179920196533]","[0.2067083716392517, -0.10408203303813934, 0.4801173210144043, -0.8461241126060486]","[0.20623020827770233, -0.11153244972229004, 0.4831050634384155, -0.8435871005058289]",0.96508914,0.11103833
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00010.png',)","[16.66773796081543, -23.624235153198242, -2.1610894203186035]","[16.815200805664062, -23.726064682006836, -2.048504114151001]","[0.13470236957073212, -0.08947572857141495, 0.50108802318573, -0.8501530885696411]","[0.13296081125736237, -0.08683963119983673, 0.5052410960197449, -0.8482403755187988]",0.63550365,0.21163647
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00012.png',)","[17.425357818603516, -22.893455505371094, -2.0843210220336914]","[17.647226333618164, -23.062664031982422, -1.960159420967102]","[0.08862166851758957, -0.06806561350822449, 0.569210410118103, -0.8145629167556763]","[0.07929615676403046, -0.06181351840496063, 0.5719057321548462, -0.8141345977783203]",1.3235035,0.30540672
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00014.png',)","[18.505380630493164, -22.180849075317383, -1.8220131397247314]","[18.432851791381836, -22.305925369262695, -1.755683422088623]","[0.06393666565418243, -0.04169217124581337, 0.655890166759491, -0.7509872913360596]","[0.06368941813707352, -0.023639589548110962, 0.664274275302887, -0.74439537525177]",2.4027638,0.15907276
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00016.png',)","[19.322263717651367, -21.580944061279297, -1.89397132396698]","[19.392799377441406, -21.6041316986084, -1.7326204776763916]","[0.06257431954145432, -0.04700755700469017, 0.6833515763282776, -0.7258824706077576]","[0.043084483593702316, -0.02661534771323204, 0.680242121219635, -0.7312359809875488]",3.3093877,0.17761487
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00018.png',)","[20.19258689880371, -20.58350372314453, -1.7405743598937988]","[20.170019149780273, -20.628992080688477, -1.6127012968063354]","[0.13118664920330048, -0.12050599604845047, 0.6654101014137268, -0.7249122262001038]","[0.11081139743328094, -0.10667142271995544, 0.6689954400062561, -0.7271775603294373]",2.8635297,0.13758639
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00020.png',)","[20.37168312072754, -19.419034957885742, -1.6789116859436035]","[20.610326766967773, -19.366924285888672, -1.6319299936294556]","[0.1628258377313614, -0.1545274704694748, 0.650141716003418, -0.725895881652832]","[0.17562754452228546, -0.1552133709192276, 0.6518875360488892, -0.7211840152740479]",1.5776463,0.24874403
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00022.png',)","[20.99859046936035, -18.313121795654297, -1.7380131483078003]","[21.079627990722656, -18.33233070373535, -1.7017631530761719]","[0.16928832232952118, -0.1617649346590042, 0.629525363445282, -0.7408585548400879]","[0.18472537398338318, -0.1522325873374939, 0.638288140296936, -0.7316352128982544]",2.5389824,0.09083019
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00024.png',)","[21.36090660095215, -17.33892250061035, -1.6974751949310303]","[21.514636993408203, -17.291885375976562, -1.6666992902755737]","[0.2992134392261505, -0.21408683061599731, 0.5512437224388123, -0.7488448023796082]","[0.29111775755882263, -0.19500553607940674, 0.5622014999389648, -0.7491013407707214]",2.686675,0.1636847
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00026.png',)","[22.256725311279297, -16.319931030273438, -1.8661271333694458]","[22.315576553344727, -16.401514053344727, -1.818321943283081]","[0.46720030903816223, -0.28470078110694885, 0.4388464391231537, -0.7127995491027832]","[0.4790601134300232, -0.29207780957221985, 0.4161514639854431, -0.7155486941337585]",3.0698624,0.11137591
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00028.png',)","[23.261852264404297, -16.448583602905273, -1.4581552743911743]","[23.4647274017334, -16.50105857849121, -1.3870240449905396]","[0.5560249090194702, -0.3427514135837555, 0.39087677001953125, -0.6485161185264587]","[0.561147153377533, -0.34012094140052795, 0.3941127061843872, -0.6435112953186035]",0.94955504,0.22129527
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00030.png',)","[23.70848846435547, -16.099323272705078, -1.68257737159729]","[24.143611907958984, -16.137235641479492, -1.5840280055999756]","[0.5109503865242004, -0.37423133850097656, 0.4629932940006256, -0.6200950145721436]","[0.5297678709030151, -0.390885591506958, 0.45196405053138733, -0.6018994450569153]",3.7733634,0.44775188
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00032.png',)","[24.81679916381836, -15.931979179382324, -1.7855256795883179]","[25.33633804321289, -16.143766403198242, -1.6110494136810303]","[0.5475950241088867, -0.40705856680870056, 0.43247106671333313, -0.5894165635108948]","[0.5566273331642151, -0.42411938309669495, 0.4231383204460144, -0.5755369067192078]",2.9267964,0.58755124
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00034.png',)","[25.96468734741211, -15.925666809082031, -1.6501394510269165]","[26.509906768798828, -16.07090187072754, -1.5498461723327637]","[0.5286369919776917, -0.41415438055992126, 0.4712487459182739, -0.5717899203300476]","[0.5431376695632935, -0.41049519181251526, 0.4599071145057678, -0.570070743560791]",2.1598432,0.57307607
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00036.png',)","[27.237138748168945, -16.14543914794922, -1.5352230072021484]","[27.63422203063965, -16.173641204833984, -1.475776195526123]","[0.5039631724357605, -0.38258615136146545, 0.48615404963493347, -0.6027464866638184]","[0.5198305249214172, -0.377326637506485, 0.4813665449619293, -0.5963950753211975]",2.121081,0.4024977
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq6_frame00038.png',)","[28.083026885986328, -16.36130714416504, -1.5815010070800781]","[28.51245880126953, -16.42913055419922, -1.524526834487915]","[0.5234802961349487, -0.4008978307247162, 0.47697457671165466, -0.5811580419540405]","[0.5354786515235901, -0.40205085277557373, 0.4692981541156769, -0.575653612613678]",1.7542992,0.43847215
