filename,predict_pose_x,gt_pose_x,predict_pose_q,gt_pose_q,ang_error,x_error
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00019.png',)","[70.42698669433594, 3.094393491744995, 10.379020690917969]","[70.52863311767578, 3.0475423336029053, 10.795166015625]","[0.8505604863166809, -0.053261592984199524, 0.5179041624069214, -0.07406377047300339]","[0.8512997627258301, -0.06047358736395836, 0.5133758187294006, -0.08987188339233398]",2.0589123,0.43093383
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00021.png',)","[68.67752838134766, 3.1192686557769775, 9.424745559692383]","[69.05345916748047, 3.184617519378662, 9.572463989257812]","[0.8444239497184753, -0.05945347994565964, 0.5311805605888367, -0.03550665080547333]","[0.8378292322158813, -0.0566728413105011, 0.5387859344482422, -0.06738032400608063]",3.8436604,0.40916398
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00023.png',)","[67.90333557128906, 3.376868963241577, 10.125240325927734]","[67.87323760986328, 3.3286566734313965, 9.93824577331543]","[0.8222212791442871, -0.04217081516981125, 0.5644899606704712, -0.05937017500400543]","[0.8248049020767212, -0.04790498688817024, 0.5581761002540588, -0.07642904669046402]",2.2057428,0.19544123
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00025.png',)","[66.66991424560547, 3.2892496585845947, 9.796801567077637]","[66.23320770263672, 3.122389078140259, 9.925190925598145]","[0.8586913347244263, -0.04171431437134743, 0.5058001279830933, -0.07124219834804535]","[0.858963131904602, -0.037820372730493546, 0.5020950436592102, -0.09301872551441193]",2.570236,0.4848081
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00027.png',)","[65.31854248046875, 3.267869472503662, 10.45085620880127]","[64.88495635986328, 3.0368130207061768, 10.545348167419434]","[0.9017351269721985, -0.03526894748210907, 0.4252377450466156, -0.06930144876241684]","[0.8997219800949097, -0.020909640938043594, 0.42846861481666565, -0.08048488199710846]",2.1306539,0.5003126
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00029.png',)","[64.01924133300781, 3.167285680770874, 11.034181594848633]","[63.785247802734375, 2.9661459922790527, 11.134420394897461]","[0.9227958917617798, -0.05879676714539528, 0.3703044056892395, -0.08868663012981415]","[0.9211209416389465, -0.044834475964307785, 0.369642436504364, -0.11353733390569687]",3.2725194,0.32443485
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00031.png',)","[64.1865005493164, 4.274166584014893, 11.766692161560059]","[62.90935134887695, 4.376683712005615, 11.424500465393066]","[0.9151848554611206, -0.06957213580608368, 0.3872050344944, -0.0875718891620636]","[0.9139819145202637, -0.07264639437198639, 0.3854348659515381, -0.10392077267169952]",1.9212534,1.3261654
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00033.png',)","[62.31789779663086, 3.275648832321167, 12.063069343566895]","[61.291683197021484, 3.100755214691162, 12.285343170166016]","[0.8998780250549316, -0.08341725915670395, 0.42475560307502747, -0.05332804098725319]","[0.9029753804206848, -0.06563088297843933, 0.41707152128219604, -0.07987141609191895]",3.782274,1.0644764
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00035.png',)","[60.25405502319336, 3.7136456966400146, 12.595806121826172]","[59.91182327270508, 3.486833333969116, 12.576152801513672]","[0.9084427356719971, -0.0670190155506134, 0.404308021068573, -0.0823114663362503]","[0.9097148776054382, -0.056012894958257675, 0.40106454491615295, -0.09180726855993271]",1.7136738,0.41103852
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00037.png',)","[59.073883056640625, 4.369410991668701, 12.818970680236816]","[58.58150100708008, 4.309926986694336, 12.687753677368164]","[0.90535569190979, -0.0696774572134018, 0.40821900963783264, -0.0939856618642807]","[0.9100170135498047, -0.06709494441747665, 0.395679235458374, -0.10394864529371262]",1.9342464,0.51302665
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00039.png',)","[57.67720031738281, 3.675501585006714, 13.717384338378906]","[57.013484954833984, 3.2282896041870117, 13.68110179901123]","[0.8908638954162598, -0.05650370940566063, 0.442965030670166, -0.0833723172545433]","[0.8979187607765198, -0.04688028618693352, 0.42641815543174744, -0.09854833036661148]",2.9133935,0.80114484
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00041.png',)","[56.221961975097656, 3.5028250217437744, 13.756299018859863]","[55.6728630065918, 3.463144063949585, 13.660407066345215]","[0.8891457319259644, -0.05035778880119324, 0.44515204429626465, -0.09340071678161621]","[0.8955346345901489, -0.034496158361434937, 0.42770281434059143, -0.11789042502641678]",3.963781,0.5588198
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00043.png',)","[54.567955017089844, 3.7042672634124756, 13.4251708984375]","[54.423919677734375, 3.7978506088256836, 13.231433868408203]","[0.9085531830787659, -0.03579200431704521, 0.4123714566230774, -0.056567318737506866]","[0.914788544178009, -0.03814491629600525, 0.39437180757522583, -0.07859965413808823]",3.3481889,0.2589171
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00045.png',)","[53.110504150390625, 3.907538652420044, 13.520421028137207]","[52.99612045288086, 3.890631675720215, 13.535847663879395]","[0.8821976780891418, -0.07836146652698517, 0.46378061175346375, -0.022234821692109108]","[0.8884697556495667, -0.06570536643266678, 0.4518478214740753, -0.046237844973802567]",3.471694,0.116651006
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00047.png',)","[51.694087982177734, 3.847809076309204, 13.13890266418457]","[51.56816482543945, 3.741180181503296, 13.14940071105957]","[0.8648107647895813, -0.07434089481830597, 0.4954468905925751, -0.03328964486718178]","[0.8698313236236572, -0.06751861423254013, 0.48522621393203735, -0.0582260936498642]",3.237166,0.16533776
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00049.png',)","[51.01575469970703, 3.75890851020813, 12.98088550567627]","[50.532379150390625, 3.6295053958892822, 12.937201499938965]","[0.8823657631874084, -0.042939119040966034, 0.4656692147254944, -0.05233705788850784]","[0.8880375623703003, -0.02964911423623562, 0.45270881056785583, -0.07459907233715057]",3.3844645,0.5023001
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00051.png',)","[49.72124099731445, 3.583841562271118, 12.061236381530762]","[49.3679084777832, 3.30167555809021, 11.902604103088379]","[0.9091535806655884, -0.04228237643837929, 0.4120103716850281, -0.04358336701989174]","[0.9146337509155273, -0.033184051513671875, 0.3982452154159546, -0.06119431555271149]",2.8355105,0.47919276
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00053.png',)","[48.76132583618164, 3.2157657146453857, 11.480015754699707]","[48.474117279052734, 3.2125539779663086, 11.267007827758789]","[0.9178508520126343, -0.04026414826512337, 0.3903760313987732, -0.059458378702402115]","[0.922827959060669, -0.0344211608171463, 0.37776297330856323, -0.06707371026277542]",1.9032435,0.35759115
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00055.png',)","[47.72142791748047, 3.0745465755462646, 10.320151329040527]","[47.485382080078125, 2.915687084197998, 10.183125495910645]","[0.9236217141151428, -0.043888479471206665, 0.37783515453338623, -0.04730259254574776]","[0.9224240183830261, -0.04047427326440811, 0.37872636318206787, -0.06373512744903564]",1.9301955,0.31580067
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00057.png',)","[46.95671844482422, 2.936757802963257, 9.684526443481445]","[46.46480178833008, 2.8249669075012207, 9.693564414978027]","[0.9149226546287537, -0.022198840975761414, 0.40045902132987976, -0.04534626007080078]","[0.9163169860839844, -0.018116742372512817, 0.3935336768627167, -0.0718766525387764]",3.1808171,0.50454026
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00059.png',)","[45.91461944580078, 2.596496343612671, 9.163931846618652]","[45.3354377746582, 2.6230227947235107, 8.980209350585938]","[0.8922731876373291, -0.061791498214006424, 0.4446054697036743, -0.04854309558868408]","[0.8998811841011047, -0.056629911065101624, 0.4272207021713257, -0.06700356304645538]",3.0907006,0.60820144
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00061.png',)","[44.788604736328125, 2.3636014461517334, 8.028043746948242]","[44.25940704345703, 2.273815870285034, 7.815579414367676]","[0.8840137124061584, -0.03610140457749367, 0.4637293517589569, -0.0465998575091362]","[0.885688841342926, -0.031100252643227577, 0.457946240901947, -0.06980960071086884]",2.8066537,0.57728046
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00063.png',)","[44.103424072265625, 2.248622179031372, 7.233789920806885]","[43.469364166259766, 2.0772993564605713, 7.159505367279053]","[0.8973000049591064, -0.05574264004826546, 0.4345211684703827, -0.054193031042814255]","[0.9043384790420532, -0.04938019439578056, 0.4184505045413971, -0.06806431710720062]",2.6641471,0.66098535
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00065.png',)","[43.51089096069336, 2.0095770359039307, 5.65239953994751]","[43.028907775878906, 1.8794348239898682, 5.344827651977539]","[0.8665462732315063, -0.0514744333922863, 0.48920536041259766, -0.08441551774740219]","[0.8665476441383362, -0.04179492965340614, 0.48436686396598816, -0.11285863071680069]",3.4876664,0.58638316
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00067.png',)","[42.87360763549805, 1.4530341625213623, 4.436620235443115]","[42.734893798828125, 1.5085505247116089, 4.429534435272217]","[0.8580591082572937, -0.0738530084490776, 0.5040186643600464, -0.06515765190124512]","[0.8578310012817383, -0.06799676269292831, 0.5008795261383057, -0.09285570681095123]",3.2641368,0.14957877
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00069.png',)","[42.08915710449219, 1.2710334062576294, 3.6025779247283936]","[41.82248306274414, 1.2690269947052002, 3.4053432941436768]","[0.8758470416069031, -0.07688558846712112, 0.4748443067073822, -0.03877515718340874]","[0.8767131567001343, -0.06851363927125931, 0.47260668873786926, -0.05764402449131012]",2.3811662,0.3316935
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00071.png',)","[40.71932601928711, 1.3455085754394531, 3.187427520751953]","[40.64015579223633, 1.3791625499725342, 3.079141855239868]","[0.8769807815551758, -0.071940578520298, 0.4674279987812042, -0.08509033173322678]","[0.8750283122062683, -0.07232838869094849, 0.467133492231369, -0.10430971533060074]",2.213536,0.13829787
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00073.png',)","[39.655723571777344, 1.2023403644561768, 3.5196926593780518]","[39.25474548339844, 0.8729515671730042, 3.516728162765503]","[0.8994243741035461, -0.06232146918773651, 0.42949923872947693, -0.05179113149642944]","[0.9040971994400024, -0.05428599938750267, 0.4173910319805145, -0.07379726320505142]",3.069097,0.5189308
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00075.png',)","[39.16584396362305, 1.4304728507995605, 3.8201937675476074]","[38.32176971435547, 1.2569838762283325, 3.712944269180298]","[0.9142152667045593, -0.019222339615225792, 0.3951385021209717, -0.08778708428144455]","[0.9136075973510742, -0.012078426778316498, 0.3906417191028595, -0.11213545501232147]",2.9539502,0.86836755
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00077.png',)","[37.512725830078125, 1.4854482412338257, 3.7233998775482178]","[37.016029357910156, 1.4141777753829956, 3.426915168762207]","[0.9399680495262146, -0.007718851789832115, 0.33194661140441895, -0.07881589978933334]","[0.9411956667900085, -0.005372987128794193, 0.32326847314834595, -0.09807886928319931]",2.4396186,0.58282936
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00079.png',)","[35.92665481567383, 1.5448694229125977, 3.9504528045654297]","[35.39132308959961, 1.4587947130203247, 3.725398540496826]","[0.9574410319328308, 0.01803307607769966, 0.2698892056941986, -0.10070431232452393]","[0.9553866982460022, 0.019516387954354286, 0.2744661867618561, -0.10734862089157104]",0.9675191,0.5870591
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00081.png',)","[34.701820373535156, 1.6676322221755981, 4.641556262969971]","[34.1171989440918, 1.7038524150848389, 4.193192005157471]","[0.938116192817688, 0.023104175925254822, 0.332265704870224, -0.09488803893327713]","[0.9386796951293945, 0.018620707094669342, 0.3227871060371399, -0.11975910514593124]",3.093485,0.737648
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00083.png',)","[32.86415100097656, 1.275820016860962, 4.269004821777344]","[32.331356048583984, 1.1444644927978516, 4.342402935028076]","[0.9560325741767883, 0.001151679432950914, 0.2741222679615021, -0.10419933497905731]","[0.9558808207511902, 0.0024200628977268934, 0.2691105306148529, -0.117752306163311]",1.66126,0.55363524
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00085.png',)","[31.632797241210938, 1.7614638805389404, 4.861461162567139]","[31.21095848083496, 1.7588194608688354, 4.8322529792785645]","[0.9326604604721069, -0.03207484632730484, 0.3341231644153595, -0.13220274448394775]","[0.9340824484825134, -0.03651712089776993, 0.32769685983657837, -0.1370084136724472]",1.0616356,0.42285702
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00087.png',)","[30.343463897705078, 2.071303367614746, 5.583506107330322]","[29.618410110473633, 1.8040974140167236, 5.27204704284668]","[0.9344730973243713, -0.035885680466890335, 0.34584298729896545, -0.07658296078443527]","[0.9376116394996643, -0.03224760293960571, 0.33551645278930664, -0.08528350293636322]",1.6418291,0.8331319
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00089.png',)","[28.602846145629883, 2.032522201538086, 6.180113315582275]","[28.164188385009766, 1.942185878753662, 5.918637275695801]","[0.9267834424972534, -0.010206428356468678, 0.35919633507728577, -0.10929949581623077]","[0.9251300096511841, -0.01814558357000351, 0.3568791449069977, -0.128228560090065]",2.374253,0.5186049
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00091.png',)","[27.04891586303711, 2.0480644702911377, 6.528796672821045]","[26.613462448120117, 1.975450873374939, 6.509410858154297]","[0.9376410245895386, 0.011813778430223465, 0.33808815479278564, -0.07991401106119156]","[0.9391130805015564, 0.003910914994776249, 0.3307175934314728, -0.09315133094787598]",1.9651585,0.44189164
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00093.png',)","[25.300247192382812, 2.1263206005096436, 6.538234710693359]","[25.24640655517578, 2.1856610774993896, 6.373322010040283]","[0.9442916512489319, -0.008174283429980278, 0.3177105188369751, -0.08547834306955338]","[0.9419694542884827, -0.009722596034407616, 0.3215016722679138, -0.09610285609960556]",1.3311694,0.1833475
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00095.png',)","[24.243011474609375, 2.309312582015991, 6.561817169189453]","[23.82073974609375, 2.260821580886841, 6.5010247230529785]","[0.9563418030738831, -0.01864057593047619, 0.28306224942207336, -0.07027602195739746]","[0.9571548104286194, -0.020266160368919373, 0.27958351373672485, -0.07264359295368195]",0.52189445,0.42937225
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00097.png',)","[22.994522094726562, 2.300579309463501, 6.544915676116943]","[22.48424530029297, 2.2686030864715576, 6.479186534881592]","[0.9599654674530029, -0.002749370876699686, 0.26845499873161316, -0.0799419954419136]","[0.9597063660621643, -0.00855985376983881, 0.2683541178703308, -0.08292534202337265]",0.74755394,0.5154854
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00099.png',)","[21.201265335083008, 2.4969370365142822, 6.242010116577148]","[21.12568473815918, 2.337231159210205, 6.111752986907959]","[0.9725909233093262, -0.029837433248758316, 0.2216791808605194, -0.06352167576551437]","[0.9710139036178589, -0.03579985722899437, 0.2261108160018921, -0.06873368471860886]",1.0549794,0.21951154
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00101.png',)","[19.72842788696289, 2.2521274089813232, 5.952523708343506]","[19.52610206604004, 2.1396851539611816, 6.013563632965088]","[0.9785628914833069, -0.02208765223622322, 0.19443131983280182, -0.06421282887458801]","[0.9794150590896606, -0.020952338352799416, 0.19028720259666443, -0.06401493400335312]",0.5035766,0.23938435
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00103.png',)","[18.256282806396484, 1.5772558450698853, 6.04788875579834]","[18.0601863861084, 1.6037390232086182, 6.176188945770264]","[0.9829859733581543, -0.008832085877656937, 0.17607402801513672, -0.05156055837869644]","[0.982899010181427, -0.005469275172799826, 0.1768711656332016, -0.050952840596437454]",0.40348238,0.23583068
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00105.png',)","[17.178220748901367, 2.056720018386841, 5.210422039031982]","[17.10978126525879, 2.0821056365966797, 5.364206314086914]","[0.9906347990036011, -0.028931070119142532, 0.122248575091362, -0.05348743125796318]","[0.9883752465248108, -0.023803120478987694, 0.13917191326618195, -0.056382786482572556]",2.0691512,0.17022924
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00107.png',)","[16.302396774291992, 1.9100099802017212, 4.727815628051758]","[15.824667930603027, 1.8261078596115112, 4.452123641967773]","[0.9967770576477051, -0.044206392019987106, 0.06503763794898987, -0.015857631340622902]","[0.9968293309211731, -0.044395238161087036, 0.06117118149995804, -0.024868013337254524]",1.123948,0.55791616
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00109.png',)","[15.127042770385742, 1.2620359659194946, 3.5373871326446533]","[15.054399490356445, 1.3517099618911743, 3.607006549835205]","[0.988274872303009, -0.03557109087705612, 0.14428912103176117, -0.03504432737827301]","[0.9878413081169128, -0.04222229868173599, 0.1448860764503479, -0.037348683923482895]",0.80987054,0.13477884
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00111.png',)","[14.383530616760254, 0.7761119604110718, 2.7908127307891846]","[14.162144660949707, 0.7948660254478455, 2.598423480987549]","[0.9841959476470947, -0.050897423177957535, 0.16385948657989502, -0.04379533231258392]","[0.9836238622665405, -0.05057476833462715, 0.16885466873645782, -0.03760957717895508]",0.91170865,0.29389977
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00113.png',)","[13.564000129699707, 0.8845725059509277, 1.8394300937652588]","[13.331530570983887, 0.8647492527961731, 1.850519061088562]","[0.9641411900520325, -0.016377635300159454, 0.2570633590221405, -0.06389059126377106]","[0.9642601013183594, -0.009513412602245808, 0.2549518644809723, -0.07149486243724823]",1.1981034,0.2335766
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00115.png',)","[12.38150691986084, 0.571721613407135, 1.1983109712600708]","[12.253613471984863, 0.4224648177623749, 1.0362896919250488]","[0.954733669757843, -0.02327880635857582, 0.2921465337276459, -0.0509132482111454]","[0.9560337066650391, -0.007277255412191153, 0.28951266407966614, -0.046142276376485825]",1.9423225,0.25472578
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00117.png',)","[11.25097370147705, 0.4361876845359802, 0.6923877000808716]","[11.04894733428955, 0.32846304774284363, 0.6778947114944458]","[0.9602215886116028, 0.029957301914691925, 0.26309120655059814, -0.08865638822317123]","[0.9603429436683655, 0.04067344591021538, 0.26043763756752014, -0.09088128805160522]",1.291174,0.22941075
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00119.png',)","[9.51079273223877, 0.19803602993488312, 0.013540677726268768]","[9.768204689025879, 0.05427246168255806, 0.26307839155197144]","[0.9645598530769348, 0.08425258845090866, 0.23752683401107788, -0.07814620435237885]","[0.9630642533302307, 0.0917871817946434, 0.24515701830387115, -0.06309021264314651]",2.1251361,0.3862615
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00121.png',)","[8.398094177246094, 0.13776037096977234, 0.1010771170258522]","[8.233848571777344, -0.06971944868564606, 0.009718690067529678]","[0.9820005893707275, -0.0001906649413285777, 0.18564939498901367, -0.03477440029382706]","[0.9805325865745544, 0.015342604368925095, 0.19247174263000488, -0.03570888191461563]",1.9535737,0.27994797
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00123.png',)","[7.347167015075684, -0.11424767971038818, -0.22460100054740906]","[7.187131404876709, -0.0600273460149765, -0.27245330810546875]","[0.9946984648704529, 0.04267120733857155, 0.08098632097244263, -0.04685455188155174]","[0.9942456483840942, 0.03750823810696602, 0.08510980755090714, -0.05315094813704491]",1.0475341,0.1756163
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00125.png',)","[5.554732799530029, 0.5483006238937378, 0.000718533992767334]","[5.519016742706299, 0.5919910073280334, -0.0974484235048294]","[0.9926391839981079, 0.034049708396196365, 0.0974893644452095, -0.06327606737613678]","[0.9918286800384521, 0.029262954369187355, 0.10589965432882309, -0.06484472751617432]",1.1274244,0.11323091
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00127.png',)","[4.072784900665283, 0.09623107314109802, 0.1773507297039032]","[4.005727291107178, 0.16034981608390808, 0.1479019969701767]","[0.9967722296714783, 0.014186752028763294, 0.07142765820026398, -0.03379165753722191]","[0.9972668886184692, 0.013229556381702423, 0.06345009058713913, -0.035465795546770096]",0.9429378,0.09734046
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00129.png',)","[2.3405323028564453, 0.23119346797466278, 0.6116847395896912]","[2.337096691131592, 0.33324605226516724, 0.6682925224304199]","[0.9991679787635803, -0.013195071369409561, 0.0322452038526535, -0.02120068296790123]","[0.999328076839447, -0.008874642662703991, 0.029562227427959442, -0.01976672001183033]",0.60522395,0.11675176
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00131.png',)","[1.2678048610687256, 0.5693070292472839, 1.6591112613677979]","[1.3875432014465332, 0.4349721670150757, 1.4057685136795044]","[0.9988265037536621, 0.0004247195611242205, 0.04513009637594223, -0.017573554068803787]","[0.9988298416137695, 0.005165572743862867, 0.043916601687669754, -0.019586870446801186]",0.60392934,0.3107502
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00133.png',)","[-0.15835607051849365, 0.5068853497505188, 1.8432643413543701]","[-0.03868486359715462, 0.5172893404960632, 1.751745343208313]","[0.9996737837791443, -0.007295865099877119, 0.024453794583678246, 0.0010627151932567358]","[0.999740719795227, -0.005141133908182383, 0.02210182324051857, 0.001901486306451261]",0.37742314,0.1510138
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00135.png',)","[-1.7241299152374268, 0.6788409948348999, 2.1673316955566406]","[-1.5261849164962769, 0.6868287324905396, 2.0943260192871094]","[0.9997640252113342, -0.0153800705447793, 0.01532786712050438, -0.0006415420793928206]","[0.9999418258666992, -0.009317244403064251, 0.005271374247968197, -0.0013666728045791388]",1.348113,0.21112995
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00137.png',)","[-3.1385207176208496, 0.6533412337303162, 2.383591651916504]","[-2.9481585025787354, 0.7344681024551392, 2.3434298038482666]","[0.9990583658218384, -0.026308339089155197, -0.02406424470245838, -0.024723529815673828]","[0.9988962411880493, -0.018590178340673447, -0.03803831338882446, -0.020343342795968056]",1.896652,0.21078974
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00139.png',)","[-4.198608875274658, 0.8467581868171692, 2.6846985816955566]","[-4.2834248542785645, 0.7299544811248779, 2.5912415981292725]","[0.9958363175392151, -0.03191249445080757, -0.07402908802032471, -0.042559947818517685]","[0.9954414963722229, -0.03600695729255676, -0.07953445613384247, -0.03839296102523804]",0.9211036,0.1719624
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00141.png',)","[-5.854232311248779, 0.7384287118911743, 3.0904271602630615]","[-5.6177167892456055, 0.7212920188903809, 2.932610273361206]","[0.995419979095459, -0.023271260783076286, -0.08067648857831955, -0.04570366069674492]","[0.9941133260726929, -0.031323838979005814, -0.0919099897146225, -0.04806336387991905]",1.6134568,0.28484985
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00143.png',)","[-6.922337532043457, 0.7523459792137146, 3.2414615154266357]","[-6.841254711151123, 0.7471190690994263, 3.188412666320801]","[0.9996813535690308, -0.022258762270212173, -0.00860991608351469, -0.008224574849009514]","[0.9996281266212463, -0.02000230737030506, -0.011409703642129898, -0.014607642777264118]",0.83836246,0.09703569
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00145.png',)","[-8.05820369720459, 0.7812036871910095, 3.2861082553863525]","[-7.923584461212158, 0.8610591888427734, 3.426591396331787]","[0.9991750121116638, -0.025520240887999535, -0.03133779764175415, -0.00401376374065876]","[0.9987288117408752, -0.02349626086652279, -0.04289970174431801, -0.012179510667920113]",1.6384885,0.21032059
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00147.png',)","[-9.090646743774414, 1.1622297763824463, 3.58180570602417]","[-9.193045616149902, 1.0971670150756836, 3.5079774856567383]","[0.9925759434700012, -0.012983833439648151, -0.11249495297670364, -0.04437731206417084]","[0.9916635155677795, -0.00666523864492774, -0.11747972667217255, -0.052513204514980316]",1.3151981,0.14201865
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00149.png',)","[-10.477757453918457, 0.9682249426841736, 3.397641181945801]","[-10.53858470916748, 0.9259960651397705, 3.3166959285736084]","[0.9881759285926819, -0.004182469565421343, -0.14289793372154236, -0.05541669577360153]","[0.9878564476966858, -0.0017924245912581682, -0.1440761387348175, -0.058125581592321396]",0.43521175,0.10970582
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00151.png',)","[-11.400227546691895, 0.3695984482765198, 2.56414532661438]","[-11.464113235473633, 0.3012518286705017, 2.5852842330932617]","[0.9686854481697083, 0.012574226595461369, -0.2472492903470993, -0.018925020471215248]","[0.9680770039558411, 0.017605504021048546, -0.24947987496852875, -0.016638807952404022]",0.6864226,0.095914
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00153.png',)","[-12.650336265563965, 0.10632167756557465, 2.227457284927368]","[-12.500856399536133, 0.10781851410865784, 2.0580854415893555]","[0.9688618183135986, 0.00715184211730957, -0.24721381068229675, 0.011872151866555214]","[0.9721028208732605, 0.009694124571979046, -0.2343083620071411, 0.00466950424015522]",1.757865,0.2259055
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00155.png',)","[-13.572463035583496, 0.23213480412960052, 0.963146448135376]","[-13.447745323181152, 0.2551986277103424, 1.0395368337631226]","[0.9577160477638245, 0.014350136741995811, -0.2852835953235626, 0.03445730358362198]","[0.962242066860199, 0.01926841400563717, -0.2691943049430847, 0.035403408110141754]",1.9991186,0.14806059
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00157.png',)","[-14.468448638916016, -0.271986186504364, -0.10015475004911423]","[-14.320893287658691, -0.1455749124288559, -0.06090202555060387]","[0.9654192924499512, 0.015261299908161163, -0.25665780901908875, 0.04312274605035782]","[0.9686087369918823, 0.016054658219218254, -0.2442219853401184, 0.043532129377126694]",1.4740269,0.19822505
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq6_frame00159.png',)","[-15.087101936340332, -0.5221021771430969, -0.5462764501571655]","[-15.340763092041016, -0.4138151705265045, -0.7098680138587952]","[0.9550906419754028, 0.07008571922779083, -0.2833120822906494, 0.051225725561380386]","[0.953192412853241, 0.06417533755302429, -0.28819355368614197, 0.0651942566037178]",1.8388199,0.3206747
